Age,Gender,Stream,ssc_p,hsc_p,Hostel,HistoryOfBacklogs,Internships,CGPA,PlacedOrNot
22,Male,Information Technology,45.83,65.5,0,0,2,5,0
20,Male,Mechanical,70,47,1,0,0,6,0
19,Male,Computer Science,60,77.6,0,1,0,9,1
22,Male,Civil,66.6,70.2,0,0,1,7,0
22,Male,Electronics And Communication,71.4,61,0,0,0,5,0
19,Male,Information Technology,76,61.4,0,1,0,9,1
19,Male,Mechanical,62,63,0,0,0,6,1
22,Male,Information Technology,65.58,55,0,1,1,9,1
21,Male,Electronics And Communication,70,76,0,1,1,7,1
19,Male,Electrical,73.4,63,0,0,0,5,0
21,Male,Computer Science,64.2,53,0,0,1,8,1
22,Male,Computer Science,70,70,0,0,1,6,1
19,Male,Electronics And Communication,73,65,0,1,1,8,1
22,Male,Electronics And Communication,47,60,1,1,1,9,1
22,Male,Computer Science,74,63,0,0,0,6,1
22,Female,Computer Science,78.5,63,1,0,0,9,1
19,Male,Information Technology,47,61.33,0,0,1,6,1
20,Male,Mechanical,73,73,1,0,1,9,1
21,Male,Computer Science,61,62,0,0,0,9,1
19,Male,Information Technology,70.29,42,0,0,2,8,1
21,Male,Electrical,67,78,0,0,1,9,1
20,Male,Civil,83.83,60,1,0,0,8,1
19,Male,Computer Science,64.8,72,0,0,1,7,1
20,Male,Information Technology,62,82,0,0,0,8,1
20,Male,Computer Science,70.4,60,0,0,0,5,0
19,Female,Electrical,80,67,0,1,3,9,1
20,Male,Information Technology,90.9,66,0,0,1,7,1
22,Male,Civil,62,58,1,0,0,9,1
20,Male,Mechanical,62,91,1,1,0,7,1
21,Male,Information Technology,63,78.33,0,0,0,7,0
20,Male,Computer Science,67,68,0,0,1,8,1
21,Male,Information Technology,79,52,1,0,1,8,1
21,Male,Civil,63,73.6,0,0,0,6,0
19,Male,Mechanical,89.83,49.8,1,0,0,7,0
22,Male,Electrical,63,49.2,0,0,0,8,1
22,Male,Computer Science,51,64,0,0,1,9,1
20,Female,Civil,62,79,1,0,1,9,1
21,Male,Mechanical,62.83,70,1,0,0,6,1
20,Male,Computer Science,72,61,0,1,2,7,1
21,Male,Computer Science,64,68.4,0,0,0,5,0
21,Female,Electronics And Communication,65.5,55,0,0,0,7,0
21,Male,Information Technology,47,87,0,0,0,6,0
22,Male,Information Technology,77.6,47,1,0,1,5,0
19,Male,Information Technology,70.2,75,1,0,1,9,1
19,Male,Mechanical,61,66.2,1,0,3,7,1
21,Male,Electrical,61.4,67,1,0,0,5,0
20,Female,Computer Science,63,66,1,1,0,9,1
21,Male,Computer Science,55,67,0,0,1,6,1
22,Male,Information Technology,76,65,0,0,1,5,0
21,Male,Electronics And Communication,63,76,0,0,0,7,0
21,Male,Information Technology,53,60.8,1,0,3,9,1
22,Male,Mechanical,70,60,0,0,0,5,0
21,Male,Computer Science,65,97.7,0,0,2,7,0
20,Male,Information Technology,60,54.6,1,0,3,9,1
22,Male,Mechanical,63,79,1,0,0,8,1
19,Male,Electronics And Communication,63,67,0,1,1,6,1
20,Male,Mechanical,61.33,76.5,1,0,1,9,1
20,Male,Civil,73,67,1,0,2,9,1
21,Male,Mechanical,62,73.5,1,0,1,8,1
22,Male,Electronics And Communication,42,53,1,1,1,7,1
22,Female,Computer Science,78,81,1,0,1,6,0
20,Male,Computer Science,60,65,0,0,0,6,0
19,Female,Information Technology,72,51,0,0,1,8,1
19,Male,Information Technology,82,78,0,0,1,7,0
21,Male,Computer Science,60,44,0,0,1,6,0
21,Female,Electrical,67,76,1,1,0,7,0
20,Male,Computer Science,66,58,0,0,1,8,1
21,Male,Civil,58,68,0,0,1,6,0
20,Male,Electronics And Communication,78,77,0,0,1,6,0
19,Male,Information Technology,91,63.16,0,0,2,6,1
21,Male,Mechanical,78.33,39,1,1,1,6,0
19,Male,Electrical,68,87,0,0,0,7,0
19,Male,Information Technology,52,73,0,0,0,8,1
21,Male,Civil,73.6,64,1,0,0,7,0
21,Female,Information Technology,49.8,71.98,0,0,1,7,1
19,Male,Mechanical,49.2,60,1,0,0,7,0
21,Male,Information Technology,64,62,0,0,2,7,1
20,Male,Electrical,79,37,0,0,0,6,0
19,Male,Computer Science,70,73.2,0,0,1,6,1
20,Female,Computer Science,61,61.12,1,1,0,7,1
19,Female,Computer Science,68.4,45.83,1,0,1,7,1
19,Male,Electrical,55,70,0,1,0,6,0
19,Male,Electronics And Communication,87,60,0,0,0,7,1
19,Male,Electrical,47,66.6,0,0,0,7,0
20,Male,Computer Science,75,71.4,0,1,0,6,1
21,Female,Computer Science,66.2,76,1,0,1,8,1
19,Male,Mechanical,67,62,1,0,0,6,0
19,Male,Computer Science,66,65.58,0,0,2,8,1
20,Male,Computer Science,67,70,0,0,0,7,0
20,Male,Electrical,65,73.4,0,0,1,6,1
22,Female,Computer Science,76,64.2,1,0,3,6,1
21,Male,Electrical,60.8,70,0,0,0,7,0
20,Male,Computer Science,60,73,0,1,0,8,1
19,Male,Information Technology,97.7,47,0,0,2,8,1
22,Male,Electronics And Communication,54.6,74,0,0,1,6,0
22,Male,Information Technology,79,78.5,0,0,0,7,1
20,Male,Mechanical,67,47,1,1,0,6,0
20,Male,Mechanical,76.5,73,1,0,0,7,0
21,Male,Computer Science,67,61,0,0,0,8,1
22,Male,Civil,73.5,70.29,0,0,0,8,1
22,Male,Computer Science,53,67,0,0,1,8,1
19,Male,Civil,81,83.83,0,0,1,6,0
22,Male,Electrical,65,64.8,0,0,0,8,1
21,Male,Electronics And Communication,51,62,0,0,0,6,0
20,Male,Electrical,78,70.4,0,0,0,6,0
20,Male,Electronics And Communication,44,80,0,0,1,8,1
22,Male,Computer Science,76,90.9,0,0,1,6,1
19,Male,Computer Science,58,62,0,0,0,8,1
19,Male,Mechanical,68,62,1,1,0,8,1
20,Male,Information Technology,77,63,0,1,1,6,0
19,Female,Information Technology,63.16,67,0,0,1,6,0
21,Male,Electrical,39,79,0,0,0,6,0
21,Female,Mechanical,87,63,0,0,1,6,0
22,Male,Mechanical,73,89.83,0,0,0,8,1
21,Male,Computer Science,64,63,0,0,1,8,1
19,Female,Electronics And Communication,71.98,51,0,1,1,8,1
19,Male,Electronics And Communication,60,62,0,0,0,7,1
21,Male,Electronics And Communication,62,75,0,0,0,8,1
21,Male,Civil,37,90,0,0,1,6,0
19,Male,Mechanical,73.2,57,1,1,1,8,1
20,Male,Electronics And Communication,61.12,69,0,0,1,7,1
19,Male,Mechanical,45.83,62,1,0,0,7,0
19,Male,Civil,70,62,1,1,0,8,1
19,Male,Mechanical,60,78,0,0,0,7,0
19,Male,Information Technology,66.6,70,0,0,0,6,0
19,Male,Electrical,71.4,62.5,0,0,2,7,1
20,Female,Computer Science,76,73,1,0,0,7,0
22,Female,Civil,62,82,0,0,1,6,0
19,Male,Civil,65.58,57,0,0,1,6,1
20,Male,Computer Science,70,72,0,0,1,7,1
22,Male,Information Technology,73.4,61,0,0,1,6,1
19,Male,Computer Science,64.2,78,0,1,0,7,1
19,Female,Electrical,70,63,0,0,0,7,0
22,Male,Computer Science,73,64,0,0,1,7,0
21,Male,Civil,47,50,0,0,0,8,1
20,Male,Civil,74,90,0,0,1,8,1
21,Male,Electronics And Communication,78.5,82,0,0,2,8,1
20,Female,Computer Science,47,63,1,1,0,6,0
21,Male,Electrical,73,70,0,0,1,7,1
22,Male,Computer Science,61,54,0,0,1,7,0
22,Female,Information Technology,70.29,61,1,1,3,6,0
20,Male,Computer Science,67,79,0,0,2,7,1
20,Male,Computer Science,83.83,68,0,0,2,6,1
19,Male,Mechanical,64.8,63,1,1,1,6,0
22,Male,Information Technology,62,72.8,1,0,1,8,1
22,Male,Mechanical,70.4,75,0,0,0,8,1
22,Female,Electronics And Communication,80,80,1,0,1,7,0
20,Male,Electrical,90.9,68.4,0,1,0,8,1
21,Male,Information Technology,62,40,1,0,1,8,1
21,Male,Computer Science,62,67,0,0,0,6,0
21,Male,Information Technology,63,66.8,0,0,0,6,0
21,Male,Information Technology,67,59,0,0,0,8,1
20,Female,Civil,79,71,0,1,1,6,0
19,Male,Information Technology,63,73,0,0,0,7,0
20,Female,Information Technology,89.83,61,0,0,0,6,0
22,Male,Mechanical,63,60,1,0,1,8,1
22,Female,Electrical,51,73.4,0,0,0,7,0
21,Male,Information Technology,62,89.7,0,0,1,7,0
19,Female,Electrical,67,65,0,0,1,7,1
19,Female,Electronics And Communication,79.33,57,0,0,0,6,0
19,Male,Information Technology,65,68,0,0,1,7,0
20,Female,Computer Science,56,64,1,0,1,8,1
20,Male,Information Technology,85.8,92,0,0,1,7,0
22,Female,Electronics And Communication,55,56,0,0,1,7,0
20,Male,Civil,46,59,0,0,0,7,0
20,Male,Electronics And Communication,82,63,0,0,1,6,0
21,Female,Information Technology,73,64,0,0,0,6,0
21,Male,Information Technology,58,70,0,0,0,7,0
20,Female,Electronics And Communication,58,64.8,0,0,0,7,1
19,Male,Electrical,69.6,64,0,1,2,7,1
21,Male,Information Technology,47,60,0,0,0,8,1
21,Male,Computer Science,77,64.89,0,0,1,6,0
20,Male,Civil,62,50,0,0,0,8,1
22,Male,Civil,65,65.66,0,0,1,7,0
20,Male,Information Technology,63,63,0,0,0,6,0
19,Male,Electrical,55,74,0,0,0,6,0
22,Male,Civil,63,86,0,0,0,7,0
21,Male,Civil,60,58,0,0,0,7,0
22,Male,Information Technology,62,58.66,0,0,0,7,0
19,Male,Electrical,79,65,0,0,0,8,1
21,Male,Information Technology,69.8,60.5,0,0,1,8,1
21,Male,Electronics And Communication,77.4,59,0,1,1,7,1
22,Female,Computer Science,76.5,63,1,0,2,8,1
22,Male,Computer Science,52.58,74.66,0,0,0,8,1
19,Male,Electrical,71,69.4,0,1,1,7,1
20,Male,Computer Science,63,62.5,0,0,1,7,0
20,Male,Electronics And Communication,76.76,63,0,0,1,6,0
19,Male,Civil,62,49,0,0,1,8,1
22,Male,Computer Science,64,74,0,0,0,6,0
20,Male,Electronics And Communication,67,51,0,0,0,6,0
22,Male,Mechanical,61,87.6,1,0,0,6,0
21,Male,Information Technology,87,67,0,0,0,7,0
21,Female,Electronics And Communication,62,72.5,0,0,0,7,0
20,Male,Electronics And Communication,69,78.33,0,1,0,8,1
20,Female,Electronics And Communication,51,62,0,0,2,8,1
22,Female,Computer Science,79,62,1,0,1,7,0
22,Female,Mechanical,73,51,1,0,1,6,0
19,Male,Electronics And Communication,81,42.16,0,0,0,7,0
22,Female,Electronics And Communication,78,67.2,0,0,0,8,1
19,Male,Electrical,74,80,0,0,1,6,0
20,Male,Computer Science,49,58,0,0,2,7,1
19,Female,Computer Science,87,52,1,0,1,7,0
21,Male,Mechanical,77,50.83,1,0,0,8,1
22,Male,Computer Science,76,62,0,0,1,6,0
19,Male,Mechanical,70.89,60,1,0,1,6,0
20,Male,Electrical,63,97,0,0,0,6,0
29,Female,Mechanical,63,56,1,0,1,8,1
20,Male,Information Technology,50,64,0,0,1,6,0
20,Male,Information Technology,75.2,71.5,0,0,0,6,0
20,Male,Information Technology,54.4,60.33,0,0,1,6,0
20,Male,Electronics And Communication,40.89,65,0,0,0,6,0
22,Male,Civil,80,77,0,0,1,8,1
19,Male,Computer Science,74,62.83,0,0,0,6,0
20,Male,Electronics And Communication,60.4,72,0,0,1,6,0
19,Male,Information Technology,63,64,0,0,0,7,0
20,Male,Electrical,68,65.5,0,0,0,6,0
19,Female,Computer Science,74,47,1,0,0,8,1
20,Male,Information Technology,52.6,77.6,0,1,0,8,1
19,Male,Information Technology,74,70.2,0,0,2,7,1
22,Female,Civil,84.2,61,0,0,1,6,0
22,Male,Civil,86.5,61.4,0,0,1,6,0
19,Male,Electrical,61,63,0,0,0,8,1
21,Male,Electrical,80,55,0,0,0,8,1
22,Female,Information Technology,54,76,0,0,0,6,0
20,Male,Electronics And Communication,83,63,0,0,1,7,0
21,Male,Computer Science,80.92,53,0,0,2,7,1
19,Male,Information Technology,69.7,70,0,0,2,8,1
22,Female,Information Technology,73,65,0,0,1,7,0
21,Male,Electronics And Communication,82,60,0,0,0,7,1
19,Male,Information Technology,75,63,0,0,1,8,1
21,Male,Computer Science,84.86,63,0,0,1,6,0
21,Male,Electronics And Communication,64.6,61.33,0,1,1,8,1
21,Male,Computer Science,56.6,73,0,1,0,7,0
20,Male,Civil,59,62,1,0,0,7,0
21,Female,Information Technology,66.5,42,0,0,0,8,1
20,Male,Computer Science,64,78,0,0,0,6,0
19,Female,Electrical,84,60,0,0,1,7,1
22,Male,Civil,69,72,1,0,0,8,1
19,Male,Computer Science,69,82,0,1,0,7,0
20,Male,Computer Science,81.7,60,0,0,0,8,1
20,Female,Mechanical,63,67,0,0,1,7,0
22,Female,Computer Science,84,66,1,0,1,8,1
22,Male,Information Technology,70,58,0,0,0,6,0
19,Male,Computer Science,83.84,78,0,0,1,8,1
20,Female,Electrical,62,91,0,1,3,6,0
20,Male,Civil,59.6,78.33,1,0,0,8,1
19,Male,Mechanical,66,68,1,0,1,7,0
22,Male,Computer Science,84,52,0,0,1,6,0
19,Male,Mechanical,85,73.6,1,0,1,8,1
21,Male,Electrical,52,49.8,0,0,1,6,0
21,Male,Mechanical,60.23,49.2,1,0,0,8,1
20,Male,Computer Science,52,64,0,0,0,6,0
20,Male,Mechanical,58,79,1,0,1,6,0
20,Male,Computer Science,73,70,0,0,1,8,1
20,Male,Mechanical,76,61,1,0,2,6,1
20,Male,Computer Science,70.5,68.4,0,1,0,7,0
20,Male,Computer Science,69,55,0,0,0,6,0
20,Male,Computer Science,54,87,0,0,0,6,0
21,Male,Computer Science,45,47,0,0,1,8,1
20,Male,Electronics And Communication,63,75,1,1,1,6,0
20,Female,Civil,77,66.2,0,0,1,7,0
19,Male,Electronics And Communication,73,67,0,0,1,7,1
19,Female,Electronics And Communication,69,66,0,0,0,8,1
19,Male,Electronics And Communication,59,67,0,1,1,7,0
21,Female,Information Technology,61.08,65,0,0,0,6,0
22,Male,Electrical,82,76,1,1,1,7,0
22,Male,Mechanical,61,60.8,1,0,1,6,0
21,Male,Mechanical,52,60,1,1,0,6,0
20,Male,Information Technology,69.5,97.7,0,1,0,7,0
22,Male,Mechanical,51,54.6,1,0,1,7,0
22,Male,Civil,58,79,1,0,0,8,1
22,Female,Electronics And Communication,73.96,67,0,0,0,6,0
19,Male,Mechanical,65,76.5,1,0,0,7,0
22,Male,Electronics And Communication,73,67,0,0,1,6,0
19,Male,Civil,68.2,73.5,0,0,0,6,0
22,Male,Information Technology,77,53,0,0,2,8,1
20,Male,Computer Science,76,81,0,0,1,8,1
20,Male,Electronics And Communication,60.8,65,0,0,0,6,0
19,Male,Civil,58,51,0,0,1,7,0
22,Male,Information Technology,64,78,0,1,0,8,1
21,Male,Electrical,66.5,44,0,0,1,8,1
21,Male,Civil,74,76,0,1,0,7,0
22,Male,Mechanical,67,58,1,1,0,6,0
20,Male,Information Technology,84,68,0,0,0,8,1
19,Female,Mechanical,79,77,1,0,1,6,0
22,Female,Computer Science,72,63.16,1,0,2,7,0
22,Male,Mechanical,80.4,39,1,0,0,6,0
20,Male,Civil,76.7,87,0,0,0,6,0
20,Male,Computer Science,62,73,0,0,1,7,0
21,Male,Computer Science,74.9,64,0,0,2,6,1
20,Male,Computer Science,67,71.98,0,0,0,7,0
19,Male,Computer Science,73,60,0,0,1,8,1
21,Male,Electrical,77.44,62,0,0,1,6,0
22,Male,Mechanical,72,37,1,0,0,6,0
21,Male,Electrical,47,73.2,1,0,0,7,0
22,Male,Electronics And Communication,67,61.12,0,0,0,8,1
21,Male,Electrical,82,45.83,0,0,0,7,0
22,Male,Electronics And Communication,77,70,0,0,1,6,0
20,Male,Mechanical,65,60,1,0,1,8,1
21,Male,Computer Science,66,66.6,0,0,1,6,0
20,Male,Civil,85,71.4,0,0,1,8,1
22,Male,Civil,77.67,76,0,0,0,6,0
21,Male,Computer Science,52,62,0,1,0,8,1
21,Male,Civil,89.4,65.58,1,0,0,6,0
19,Male,Computer Science,62,70,0,0,1,6,0
22,Male,Civil,70,73.4,1,0,0,6,0
19,Male,Civil,77,64.2,0,0,1,8,1
21,Male,Computer Science,44,70,0,0,1,6,0
20,Male,Computer Science,71,73,0,0,1,7,0
19,Male,Electrical,65,47,0,1,0,8,1
20,Male,Information Technology,75.4,74,0,0,1,8,1
20,Male,Computer Science,49,78.5,0,0,1,6,0
22,Male,Mechanical,53,47,0,0,0,8,1
19,Male,Electronics And Communication,51.57,73,0,0,1,8,1
19,Male,Civil,84.2,61,0,0,0,6,0
19,Male,Civil,66.5,70.29,1,1,0,8,1
20,Male,Mechanical,67,67,1,0,0,8,1
19,Male,Electronics And Communication,52,83.83,0,0,0,8,1
22,Male,Information Technology,87,64.8,0,0,0,6,0
28,Male,Computer Science,55.6,62,0,0,0,6,1
22,Male,Computer Science,74.2,70.4,0,0,1,7,0
22,Male,Information Technology,63,80,0,0,0,6,0
19,Male,Electronics And Communication,67.16,90.9,1,0,1,6,0
19,Male,Computer Science,63.3,62,0,0,1,7,0
21,Male,Computer Science,62,62,0,0,0,7,0
22,Male,Mechanical,67.9,63,0,0,1,6,0
20,Male,Electronics And Communication,48,67,0,0,1,7,0
19,Male,Mechanical,59.96,79,1,0,0,8,1
22,Male,Civil,63.4,63,0,0,0,7,0
21,Male,Electrical,80,89.83,0,0,0,8,1
20,Male,Mechanical,73,63,1,1,0,7,0
19,Male,Mechanical,52,51,1,0,1,8,1
21,Male,Information Technology,73.24,62,0,0,1,6,0
19,Male,Mechanical,63,75,0,1,1,8,1
19,Male,Computer Science,59,90,0,1,0,7,0
22,Male,Civil,73,57,1,0,1,6,0
19,Female,Computer Science,68,69,1,0,1,6,0
22,Male,Information Technology,77.8,62,0,0,1,8,1
19,Male,Electrical,65,62,0,1,2,8,1
21,Female,Mechanical,62,78,1,1,1,6,0
21,Male,Electrical,52,70,0,0,0,7,0
20,Male,Electrical,65,62.5,0,1,0,8,1
20,Male,Mechanical,56.28,73,1,0,1,8,1
19,Male,Computer Science,88,82,0,0,2,6,1
21,Male,Information Technology,52,57,0,1,0,6,0
22,Male,Information Technology,78.5,72,0,0,1,7,0
22,Male,Civil,61.8,61,0,0,1,8,1
21,Male,Computer Science,54,78,0,0,1,7,0
21,Male,Information Technology,64,63,0,0,0,7,0
22,Female,Electronics And Communication,67,64,0,0,2,7,0
21,Male,Electrical,65.2,50,0,1,1,7,1
22,Male,Information Technology,60,90,0,1,0,6,0
19,Male,Civil,52,82,1,0,0,6,0
21,Male,Electronics And Communication,66,63,1,1,1,6,0
19,Female,Computer Science,72,70,1,0,1,7,0
21,Male,Computer Science,83.96,54,0,1,0,6,0
20,Male,Information Technology,67,61,0,0,0,7,0
20,Male,Electrical,69,79,1,0,0,7,0
19,Male,Electronics And Communication,69,68,0,1,1,8,1
19,Male,Computer Science,54.2,63,0,0,1,6,0
21,Male,Civil,70,72.8,1,0,0,8,1
22,Male,Electrical,55.68,75,0,0,3,7,0
21,Male,Electronics And Communication,74,80,0,1,0,8,1
22,Male,Computer Science,61,68.4,0,0,2,7,0
22,Male,Electronics And Communication,41,40,0,0,1,6,0
21,Male,Information Technology,83.33,67,0,0,0,6,0
21,Male,Information Technology,43,66.8,0,0,0,6,0
20,Male,Information Technology,62,59,0,0,0,6,0
19,Male,Computer Science,80.6,71,0,1,0,6,0
21,Female,Electronics And Communication,58,73,0,0,0,7,0
22,Male,Information Technology,67,61,0,1,0,7,0
21,Male,Computer Science,74,60,0,1,0,7,0
22,Male,Computer Science,62,73.4,0,0,2,6,1
20,Male,Information Technology,62.83,89.7,0,1,0,7,0
21,Male,Mechanical,72,65,1,0,0,8,1
21,Female,Electrical,64,57,0,0,1,7,1
20,Male,Electrical,65.5,68,0,0,2,7,1
21,Male,Civil,47,64,1,0,0,8,1
21,Male,Mechanical,77.6,92,1,0,0,8,1
21,Male,Electrical,70.2,56,0,0,0,7,0
20,Male,Information Technology,61,59,0,1,0,8,1
21,Male,Computer Science,61.4,63,0,0,0,7,0
20,Female,Computer Science,63,64,1,0,2,6,1
21,Male,Computer Science,55,70,0,0,1,6,0
21,Female,Electrical,76,64.8,0,0,0,8,1
21,Male,Computer Science,63,64,0,0,0,7,0
21,Male,Civil,53,60,0,0,0,7,0
20,Male,Civil,70,64.89,0,0,2,7,0
20,Female,Information Technology,65,50,0,0,0,6,0
21,Male,Electronics And Communication,60,65.66,1,1,1,6,0
20,Male,Information Technology,63,63,0,0,0,8,1
20,Male,Computer Science,63,74,0,0,1,8,1
21,Male,Civil,61.33,86,0,1,0,8,1
20,Male,Computer Science,73,58,0,0,2,6,1
21,Female,Mechanical,62,58.66,1,0,1,8,1
20,Male,Civil,42,65,0,1,0,8,1
20,Male,Computer Science,78,60.5,0,0,1,7,0
21,Male,Mechanical,60,59,1,0,0,6,0
20,Male,Mechanical,72,63,1,0,0,7,0
20,Male,Electronics And Communication,82,74.66,0,1,1,6,0
20,Female,Computer Science,60,69.4,1,1,0,6,0
20,Male,Mechanical,67,62.5,1,1,0,6,0
20,Male,Computer Science,66,63,0,0,1,8,1
20,Male,Civil,58,49,0,0,1,6,0
20,Male,Computer Science,78,74,0,0,0,8,1
20,Male,Electronics And Communication,91,51,0,0,1,6,0
21,Female,Information Technology,78.33,87.6,0,0,0,7,0
20,Male,Electrical,68,67,0,0,1,7,1
21,Male,Mechanical,52,72.5,1,0,3,6,1
20,Male,Computer Science,73.6,78.33,0,0,0,7,0
21,Female,Electronics And Communication,49.8,62,0,0,1,8,1
21,Male,Electronics And Communication,49.2,62,0,1,1,7,1
21,Male,Mechanical,64,51,0,0,0,7,0
21,Female,Electronics And Communication,79,42.16,0,0,1,8,1
20,Male,Civil,70,67.2,0,0,1,8,1
21,Male,Electronics And Communication,61,80,0,0,0,7,1
20,Male,Civil,68.4,58,1,1,0,6,0
21,Male,Information Technology,55,52,0,0,2,6,1
20,Male,Information Technology,87,50.83,0,0,0,7,0
20,Male,Electronics And Communication,47,62,0,0,0,6,0
20,Male,Information Technology,75,60,0,0,0,6,0
20,Male,Mechanical,66.2,97,1,0,1,6,0
21,Male,Electronics And Communication,67,56,0,0,0,7,0
20,Male,Mechanical,66,64,1,0,3,8,1
20,Male,Mechanical,67,71.5,1,0,0,7,0
21,Male,Civil,65,60.33,0,0,1,6,0
20,Male,Information Technology,76,65,0,0,1,8,1
21,Male,Computer Science,60.8,77,0,0,1,6,0
21,Male,Computer Science,60,62.83,1,0,1,7,0
21,Male,Computer Science,97.7,72,0,0,1,8,1
20,Male,Mechanical,54.6,64,1,0,1,8,1
20,Male,Information Technology,79,65.5,0,1,0,8,1
20,Male,Computer Science,67,47,0,1,0,6,0
21,Male,Mechanical,76.5,77.6,1,0,1,8,1
20,Male,Civil,67,70.2,0,0,0,8,1
20,Female,Electronics And Communication,73.5,61,0,0,0,6,0
21,Male,Electrical,53,61.4,0,0,0,8,1
21,Male,Mechanical,81,63,1,0,0,6,0
21,Female,Computer Science,65,55,1,0,1,6,0
20,Male,Information Technology,51,76,0,0,0,6,0
21,Male,Civil,78,63,0,0,1,8,1
20,Male,Mechanical,44,53,1,0,1,8,1
21,Female,Electrical,76,70,0,0,1,8,1
21,Male,Civil,58,65,0,0,0,7,0
21,Male,Mechanical,68,60,1,0,0,7,0
21,Male,Electronics And Communication,77,63,0,0,0,7,1
20,Male,Computer Science,63.16,63,0,0,1,8,1
21,Female,Information Technology,39,61.33,1,0,1,8,1
20,Female,Information Technology,87,73,1,0,1,8,1
20,Male,Mechanical,73,62,1,0,0,7,0
20,Male,Information Technology,64,42,0,0,2,6,1
21,Male,Computer Science,71.98,78,0,0,1,7,0
21,Female,Mechanical,60,60,1,0,1,6,0
21,Male,Computer Science,62,72,0,0,2,6,1
20,Male,Information Technology,37,82,0,0,1,7,0
20,Male,Civil,73.2,60,1,0,0,6,0
21,Male,Mechanical,61.12,67,1,1,0,7,0
21,Male,Computer Science,45.83,66,0,1,2,7,0
20,Male,Information Technology,70,58,0,1,0,7,0
20,Male,Civil,60,91,1,0,0,7,0
21,Male,Electronics And Communication,66.6,78.33,0,0,0,7,1
21,Female,Information Technology,71.4,68,1,0,1,8,1
21,Male,Mechanical,76,52,1,0,0,6,0
21,Female,Computer Science,62,73.6,1,0,1,8,1
20,Female,Information Technology,65.58,49.8,0,0,0,7,0
21,Male,Mechanical,70,49.2,1,0,1,7,0
21,Male,Civil,73.4,64,0,0,0,8,1
21,Male,Information Technology,64.2,79,0,0,0,7,0
20,Male,Information Technology,70,70,0,1,1,7,0
21,Male,Mechanical,73,61,0,1,0,6,0
21,Male,Electrical,47,68.4,0,1,2,6,0
21,Male,Electrical,74,55,0,0,0,7,0
20,Male,Computer Science,78.5,87,1,0,1,7,0
20,Female,Computer Science,47,47,1,0,0,7,0
20,Male,Computer Science,73,75,0,0,1,8,1
20,Male,Civil,61,66.2,0,1,0,7,0
20,Male,Civil,70.29,67,0,0,2,9,1
21,Female,Computer Science,67,66,1,0,1,9,1
20,Male,Electrical,83.83,67,1,0,0,9,1
20,Male,Civil,64.8,65,0,0,2,9,1
20,Male,Information Technology,62,76,0,0,0,8,1
21,Male,Computer Science,70.4,60.8,0,0,1,8,1
21,Male,Information Technology,80,60,0,0,1,8,1
20,Male,Electronics And Communication,90.9,97.7,0,0,0,7,1
20,Male,Computer Science,62,54.6,0,0,1,9,1
20,Male,Electrical,62,79,0,0,3,7,1
21,Male,Civil,63,67,0,0,1,8,1
21,Male,Mechanical,67,76.5,1,1,0,7,0
21,Male,Electronics And Communication,79,67,1,1,2,7,1
21,Female,Computer Science,63,73.5,1,0,1,7,0
21,Male,Computer Science,89.83,53,0,0,2,8,1
21,Male,Computer Science,63,81,0,0,0,8,1
21,Male,Civil,51,65,0,0,0,7,0
21,Male,Computer Science,62,51,0,0,0,8,1
21,Male,Information Technology,62.83,78,1,0,1,9,1
21,Male,Information Technology,72,44,0,0,0,7,0
20,Female,Computer Science,64,76,1,0,0,7,0
21,Male,Information Technology,65.5,58,0,0,1,7,0
21,Male,Computer Science,47,68,0,0,1,8,1
20,Male,Electrical,77.6,77,0,1,0,9,1
21,Male,Electrical,70.2,63.16,0,0,1,9,1
20,Male,Computer Science,61,39,0,0,1,9,1
21,Male,Mechanical,61.4,87,1,0,1,9,1
21,Female,Computer Science,63,73,1,0,1,8,1
21,Male,Electronics And Communication,55,64,0,1,1,9,1
20,Female,Mechanical,76,71.98,1,0,1,8,1
21,Male,Computer Science,63,60,0,0,1,8,1
20,Female,Information Technology,53,62,0,0,0,8,1
20,Male,Civil,70,37,0,0,1,9,1
21,Female,Electronics And Communication,65,73.2,0,0,0,9,1
21,Female,Information Technology,60,61.12,0,0,0,8,1
21,Male,Mechanical,63,45.83,1,0,0,7,0
21,Male,Electrical,63,70,0,0,0,9,1
20,Male,Electrical,61.33,60,0,0,1,8,1
21,Female,Computer Science,73,66.6,1,1,2,9,1
20,Female,Information Technology,62,71.4,0,0,0,7,0
21,Male,Mechanical,42,76,1,1,1,9,1
21,Male,Civil,78,62,1,0,0,9,1
20,Male,Electronics And Communication,60,65.58,0,1,1,7,1
20,Male,Computer Science,72,70,0,0,1,7,0
21,Male,Information Technology,82,73.4,0,0,0,7,0
20,Male,Mechanical,60,64.2,1,0,0,9,1
21,Male,Electronics And Communication,67,70,0,1,0,9,1
21,Male,Electronics And Communication,66,73,0,0,0,8,1
20,Male,Civil,58,47,1,1,0,9,1
20,Male,Electrical,78,74,0,1,1,8,1
20,Male,Information Technology,91,78.5,0,0,0,8,1
21,Female,Electronics And Communication,78.33,47,0,0,3,9,1
20,Male,Information Technology,68,73,0,0,1,7,0
20,Male,Computer Science,52,61,0,0,1,7,0
21,Male,Electrical,73.6,70.29,0,0,1,9,1
20,Male,Electronics And Communication,49.8,67,1,1,3,8,1
20,Female,Electronics And Communication,49.2,83.83,0,0,0,8,1
